country,region,period,year,month,week,date,deaths,expected_deaths,excess_deaths,excess_deaths_pct
Germany,Germany,week,2018,11,47,2018-11-29,17714,17789.5,-75.5,-0.4244076562016943
Germany,Germany,week,2018,12,48,2018-12-06,18307,18351,-44,-0.23976894992098607
Germany,Germany,week,2018,12,49,2018-12-13,18209,18747,-538,-2.869792500133343
Germany,Germany,week,2018,12,50,2018-12-20,18410,18704.5,-294.5,-1.5744874228126804
Germany,Germany,week,2018,12,51,2018-12-27,18405,18538,-133,-0.7174452475995281
Germany,Germany,week,2019,1,1,2019-01-12,19095,18945.5,149.5,0.789105592357032
Germany,Germany,week,2019,1,2,2019-01-19,19057,19153,-96,-0.5012269618336518
Germany,Germany,week,2019,1,3,2019-01-26,19322,19240.5,81.5,0.4235856656531638
Germany,Germany,week,2019,2,4,2019-02-02,19755,19563,192,0.9814445637172327
Germany,Germany,week,2019,2,5,2019-02-09,19865,19821.5,43.5,0.21945866861740626
Germany,Germany,week,2019,2,6,2019-02-16,20102,20491,-389,-1.8983944170611409
Germany,Germany,week,2019,2,7,2019-02-23,20401,21446,-1045,-4.872703534458651
Germany,Germany,week,2019,3,9,2019-03-08,20682,20343.5,338.5,1.6639221372920048
Germany,Germany,week,2019,3,10,2019-03-15,19688,19287,401,2.0791206512158453
Germany,Germany,week,2019,3,11,2019-03-22,19205,19135,70,0.3658217925267735
